"Palay and Corn: Area Harvested in Hectares by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2024"

"Commodity","Geolocation","2010 Q1","2010 Q2","2010 Q3","2010 Q4","2010 Annual","2011 Q1","2011 Q2","2011 Q3","2011 Q4","2011 Annual","2012 Q1","2012 Q2","2012 Q3","2012 Q4","2012 Annual","2013 Q1","2013 Q2","2013 Q3","2013 Q4","2013 Annual","2014 Q1","2014 Q2","2014 Q3","2014 Q4","2014 Annual","2015 Q1","2015 Q2","2015 Q3","2015 Q4","2015 Annual","2016 Q1","2016 Q2","2016 Q3","2016 Q4","2016 Annual","2017 Q1","2017 Q2","2017 Q3","2017 Q4","2017 Annual","2018 Q1","2018 Q2","2018 Q3","2018 Q4","2018 Annual","2019 Q1","2019 Q2","2019 Q3","2019 Q4","2019 Annual","2020 Q1","2020 Q2","2020 Q3","2020 Q4","2020 Annual","2021 Q1","2021 Q2","2021 Q3","2021 Q4","2021 Annual","2022 Q1","2022 Q2","2022 Q3","2022 Q4","2022 Annual","2023 Q1","2023 Q2","2023 Q3","2023 Q4","2023 Annual"
"Rainfed Palay","....Negros Oriental",800.00,0.00,5.00,3517.00,4322.00,793.00,186.00,590.00,3814.00,5383.00,960.00,150.00,593.00,3568.00,5271.00,680.00,110.00,178.00,3889.00,4857.00,750.00,155.00,125.00,4006.00,5036.00,810.00,140.00,110.00,3899.00,4959.00,297.00,0.00,115.00,3815.00,4227.00,776.00,150.00,103.00,3864.00,4893.00,747.00,201.00,441.00,3657.00,5046.00,754.00,33.00,189.00,3580.00,4556.00,928.00,120.00,250.00,3612.00,4910.00,970.00,220.00,506.00,3478.00,5174.00,802.00,190.00,730.00,3621.00,5343.00,1108.00,180.00,681.00,3592.00,5561.00
"Rainfed Palay","....Siquijor",16.00,14.00,0.00,58.00,88.00,46.00,19.00,38.00,29.00,132.00,42.00,18.00,0.00,26.00,86.00,3.00,28.00,0.00,41.00,72.00,10.00,33.00,0.00,39.00,82.00,19.00,17.00,0.00,28.00,64.00,0.00,0.00,0.00,0.00,0.00,26.00,28.00,10.00,50.00,114.00,22.00,37.00,0.00,8.00,67.00,20.00,0.00,0.00,12.00,32.00,0.00,11.00,0.00,40.00,51.00,29.00,19.00,31.00,20.00,99.00,39.00,27.00,5.16,61.00,132.16,5.00,40.00,8.00,35.00,88.00
"Rainfed Palay","..REGION VIII (EASTERN VISAYAS)",49388.00,29429.00,25838.00,41782.00,146437.00,48259.00,33206.00,26609.00,42733.00,150807.00,48889.00,30897.00,28803.00,42958.00,151547.00,48813.00,32541.00,28313.00,43176.00,152843.00,47910.00,33614.00,28460.00,43308.00,153292.00,48107.00,33311.00,20243.00,40154.00,141815.00,55792.00,29143.00,20306.70,37607.00,142848.70,57590.00,30968.00,20595.00,38355.00,147508.00,58152.00,30589.00,18843.00,38736.00,146320.00,57592.00,26654.00,15327.00,35260.58,134833.58,45662.00,43221.00,15844.00,35518.00,140245.00,53436.00,22258.00,17858.99,32200.00,125752.99,49480.00,23941.62,19271.15,32826.86,125519.63,48947.00,23871.00,19351.00,30609.00,122778.00
"Rainfed Palay","....Biliran",65.00,65.00,41.00,37.00,208.00,30.00,66.00,31.00,30.00,157.00,25.00,42.00,29.00,30.00,126.00,25.00,42.00,27.00,25.00,119.00,20.00,32.00,25.00,25.00,102.00,20.00,32.00,25.00,25.00,102.00,20.00,20.00,25.00,25.00,90.00,19.00,0.00,0.00,5.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,6.00
"Rainfed Palay","....Eastern Samar",8549.00,2070.00,1560.00,4389.00,16568.00,8299.00,2600.00,1605.00,3300.00,15804.00,8813.00,2400.00,1696.00,3300.00,16209.00,8810.00,2552.00,1781.00,3277.00,16420.00,8660.00,2725.00,1781.00,3350.00,16516.00,8660.00,2725.00,1756.00,3309.00,16450.00,8660.00,2725.00,1756.00,3287.00,16428.00,8549.00,4220.00,1716.00,3105.00,17590.00,8658.00,4220.00,1816.00,2922.00,17616.00,8622.00,4252.00,454.00,2624.58,15952.58,6835.00,4239.00,438.00,2579.00,14091.00,8040.00,2922.00,2897.22,2270.00,16129.22,7833.00,5382.62,2897.22,2565.00,18677.84,7832.00,5372.00,2896.00,2558.00,18658.00
"Rainfed Palay","....Leyte",8979.00,15792.00,10356.00,12999.00,48126.00,8209.00,15770.00,10436.00,12753.00,47168.00,8285.00,15801.00,10061.00,12747.00,46894.00,8199.00,16056.00,9646.00,13008.00,46909.00,7455.00,16942.00,9707.00,13169.00,47273.00,7380.00,16942.00,1564.00,14382.00,40268.00,10930.00,12960.00,1698.70,13357.00,38945.70,11083.00,13367.00,2381.00,13381.00,40212.00,10533.00,13264.00,2358.00,13383.00,39538.00,10659.00,10757.00,430.00,12884.00,34730.00,10390.00,10708.00,964.00,12690.00,34752.00,10380.00,4592.00,968.00,11530.00,27470.00,7017.00,5458.00,2669.00,12550.00,27694.00,7010.00,5438.00,2685.00,12546.00,27679.00
"Rainfed Palay","....Northern Samar",18247.00,3869.00,5056.00,6505.00,33677.00,15217.00,6941.00,5654.00,7504.00,35316.00,15310.00,4859.00,7757.00,7709.00,35635.00,16258.00,5006.00,7757.00,7709.00,36730.00,16268.00,5010.00,7769.00,7721.00,36768.00,16270.00,5015.00,7761.00,7721.00,36767.00,16245.00,5035.00,7695.00,6321.00,35296.00,16056.00,4983.00,7880.00,7205.00,36124.00,17113.00,4643.00,7855.00,5710.00,35321.00,17050.00,4296.00,7680.00,2135.00,31161.00,7190.00,19000.00,7460.00,2131.00,35781.00,13606.00,5490.00,7005.00,1860.00,27961.00,14178.00,4653.00,6743.00,1969.86,27543.86,14183.00,4679.00,6733.00,1964.00,27559.00
"Rainfed Palay","....Samar",12175.00,7148.00,8690.00,16630.00,44643.00,15156.00,7325.00,8740.00,18014.00,49235.00,15116.00,7315.00,9115.00,18018.00,49564.00,15294.00,7368.00,9102.00,17995.00,49759.00,15294.00,7393.00,9102.00,17981.00,49770.00,15558.00,7123.00,9102.00,13675.00,45458.00,19750.00,7123.00,9105.00,13625.00,49603.00,21682.00,7213.00,8589.00,13925.00,51409.00,21645.00,7293.00,6785.00,15993.00,51716.00,21063.00,6508.00,6753.00,17158.00,51482.00,21033.00,8570.00,6842.00,17726.00,54171.00,21182.00,8560.00,6829.00,16134.00,52705.00,20256.00,7880.00,6749.00,15334.00,50219.00,19675.00,7880.00,6749.00,13126.00,47430.00
"Rainfed Palay","....Southern Leyte",1373.00,485.00,135.00,1222.00,3215.00,1348.00,504.00,143.00,1132.00,3127.00,1340.00,480.00,145.00,1154.00,3119.00,227.00,1517.00,0.00,1162.00,2906.00,213.00,1512.00,76.00,1062.00,2863.00,219.00,1474.00,35.00,1042.00,2770.00,187.00,1280.00,27.00,992.00,2486.00,201.00,1185.00,29.00,734.00,2149.00,203.00,1169.00,29.00,728.00,2129.00,198.00,841.00,10.00,459.00,1508.00,214.00,704.00,140.00,392.00,1450.00,228.00,694.00,159.77,406.00,1487.77,196.00,568.00,212.93,408.00,1384.93,247.00,496.00,288.00,415.00,1446.00
"Rainfed Palay","..REGION IX (ZAMBOANGA PENINSULA)",11686.00,432.00,17720.00,25870.00,55708.00,12917.00,8532.00,22888.00,20375.00,64712.00,17297.00,5705.00,24213.00,19510.00,66725.00,20716.00,5040.00,22679.00,18510.00,66945.00,21722.00,4558.00,19320.00,22932.00,68532.00,21373.00,2725.00,13747.00,31240.00,69085.00,17287.00,2531.00,12001.00,32775.00,64594.00,20514.00,3007.00,19600.00,28889.00,72010.00,23460.00,4665.00,19021.40,31271.00,78417.40,20848.25,3922.75,15616.53,26512.14,66899.67,15858.00,6124.91,16729.00,29756.28,68468.19,17072.00,5562.40,16975.40,28229.20,67839.01,14419.65,5485.91,16807.75,30522.83,67236.12,18164.58,4656.83,17565.00,27072.15,67458.56
"Rainfed Palay","....Zamboanga del Norte",3850.00,0.00,1500.00,8162.00,13512.00,3736.00,4160.00,2645.00,5582.00,16123.00,5197.00,2678.00,5573.00,5893.00,19341.00,7643.00,2659.00,5161.00,5319.00,20782.00,8366.00,2224.00,6171.00,4724.00,21485.00,8291.00,1347.00,2385.00,10377.00,22400.00,6280.00,700.00,2121.00,10070.00,19171.00,5576.00,1130.00,4816.00,9171.00,20693.00,6669.00,2075.00,4857.00,9205.00,22806.00,5708.00,2000.00,3227.00,6174.00,17109.00,5846.00,1862.00,2640.00,9694.00,20042.00,5931.00,1888.69,3229.40,7922.54,18971.63,5880.00,1905.41,3146.00,7185.99,18117.40,5801.03,1266.11,2810.00,7746.01,17623.15
"Rainfed Palay","....Zamboanga del Sur",1828.00,390.00,4250.00,7877.00,14345.00,2026.00,900.00,5762.00,7626.00,16314.00,2294.00,991.00,6075.00,8163.00,17523.00,2080.00,625.00,5776.00,8390.00,16871.00,2233.00,610.00,6167.00,8687.00,17697.00,2102.00,814.00,6414.00,8559.00,17889.00,2534.00,600.00,3111.00,11270.00,17515.00,6316.00,675.00,6397.00,9841.00,23229.00,8126.00,729.00,7879.40,10603.00,27337.40,7005.00,668.00,7600.13,7074.14,22347.27,5917.00,797.91,7983.00,7491.79,22189.70,6530.00,867.71,8871.00,8225.66,24494.38,4410.65,929.00,8225.25,9417.84,22982.73,7625.00,963.82,9333.00,7757.22,25679.04
"Rainfed Palay","....Zamboanga Sibugay",5558.00,0.00,10970.00,9311.00,25839.00,6755.00,3290.00,13269.00,6461.00,29775.00,9386.00,1806.00,11272.00,4811.00,27275.00,10569.00,1562.00,10390.00,4221.00,26742.00,10695.00,1621.00,5886.00,8699.00,26901.00,10725.00,481.00,3581.00,11638.00,26425.00,8183.00,1221.00,5418.00,10665.00,25487.00,8296.00,1102.00,7085.00,9125.00,25608.00,8383.00,1787.00,4991.00,10586.00,25747.00,7853.00,1225.00,3963.00,12500.00,25541.00,3901.00,3455.00,5075.00,12043.00,24474.00,4611.00,2806.00,4875.00,12081.00,24373.00,4129.00,2651.50,5436.50,13919.00,26136.00,4738.55,2426.90,5422.00,11568.92,24156.37
"Rainfed Palay","....Zamboanga City",450.00,42.00,1000.00,520.00,2012.00,400.00,182.00,1212.00,706.00,2500.00,420.00,230.00,1293.00,643.00,2586.00,424.00,194.00,1352.00,580.00,2550.00,428.00,103.00,1096.00,822.00,2449.00,255.00,83.00,1367.00,666.00,2371.00,290.00,10.00,1351.00,770.00,2421.00,326.00,100.00,1302.00,752.00,2480.00,282.00,74.00,1294.00,877.00,2527.00,282.25,29.75,826.40,764.00,1902.40,194.00,10.00,1031.00,527.49,1762.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Rainfed Palay","..REGION X (NORTHERN MINDANAO)",2773.00,927.00,4607.00,8012.00,16319.00,3126.00,2611.00,7559.00,6844.00,20140.00,3124.00,2011.00,7092.00,7382.00,19609.00,3305.00,2123.00,7314.00,6926.00,19668.00,3742.00,2194.00,7882.00,7155.00,20973.00,3828.00,2054.00,7795.00,7328.00,21005.00,2869.00,490.00,6316.00,8855.00,18530.00,3762.00,2625.00,7898.00,6972.00,21257.00,3886.00,2648.00,7880.00,6872.00,21286.00,3910.00,2495.00,7890.50,6350.00,20645.50,4067.00,2534.00,9830.00,6031.00,22462.00,4329.00,2553.00,9905.00,5011.00,21798.00,4278.00,2761.04,11009.00,5142.83,23190.87,4353.00,2899.00,10747.00,6160.00,24159.00
"Rainfed Palay","....Bukidnon",2090.00,463.00,2531.00,2815.00,7899.00,2350.00,1719.00,3840.00,2650.00,10559.00,2250.00,1237.00,3617.00,2980.00,10084.00,2540.00,1483.00,3390.00,3166.00,10579.00,2918.00,1500.00,4250.00,2950.00,11618.00,3010.00,1420.00,4470.00,3032.00,11932.00,2165.00,0.00,3380.00,4650.00,10195.00,2910.00,2000.00,4325.00,3950.00,13185.00,3000.00,1970.00,4505.00,3990.00,13465.00,3060.00,1860.00,4605.50,3998.00,13523.50,3072.00,1850.00,6200.00,3698.00,14820.00,3336.00,1963.00,6195.00,3326.00,14820.00,3415.00,2209.00,6640.00,3207.00,15471.00,3295.00,2338.00,6677.00,3580.00,15890.00
"Rainfed Palay","....Camiguin",0.00,3.00,1.00,2.00,6.00,3.00,2.00,4.00,2.00,11.00,0.00,4.00,5.00,2.00,11.00,0.00,5.00,4.00,2.00,11.00,0.00,2.00,1.00,0.00,3.00,1.00,2.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Rainfed Palay","....Lanao del Norte",400.00,190.00,1600.00,4400.00,6590.00,500.00,580.00,3250.00,3282.00,7612.00,615.00,540.00,3000.00,3520.00,7675.00,505.00,430.00,3250.00,2850.00,7035.00,558.00,447.00,2950.00,3150.00,7105.00,580.00,410.00,2660.00,3200.00,6850.00,475.00,395.00,2340.00,3250.00,6460.00,600.00,450.00,2857.00,2143.00,6050.00,650.00,480.00,2890.00,2180.00,6200.00,650.00,497.00,2965.00,1600.00,5712.00,770.00,540.00,3170.00,1600.00,6080.00,796.00,440.00,3400.00,1179.00,5815.00,650.00,400.00,4069.00,1407.00,6526.00,850.00,410.00,3820.00,2110.00,7190.00
"Rainfed Palay","....Misamis Occidental",163.00,190.00,350.00,730.00,1433.00,213.00,190.00,350.00,740.00,1493.00,171.00,190.00,350.00,760.00,1471.00,240.00,190.00,470.00,743.00,1643.00,240.00,190.00,470.00,748.00,1648.00,202.00,190.00,470.00,770.00,1632.00,202.00,95.00,470.00,770.00,1537.00,225.00,150.00,470.00,770.00,1615.00,180.00,140.00,310.00,595.00,1225.00,160.00,95.00,225.00,645.00,1125.00,160.00,80.00,220.00,600.00,1060.00,150.00,80.00,150.00,400.00,780.00,150.00,75.00,140.00,384.83,749.83,140.00,75.00,125.00,370.00,710.00
"Rainfed Palay","....Misamis Oriental",120.00,81.00,125.00,65.00,391.00,60.00,120.00,115.00,170.00,465.00,88.00,40.00,120.00,120.00,368.00,20.00,15.00,200.00,165.00,400.00,26.00,55.00,211.00,307.00,599.00,35.00,32.00,195.00,325.00,587.00,27.00,0.00,125.00,185.00,337.00,27.00,25.00,246.00,109.00,407.00,56.00,58.00,175.00,107.00,396.00,40.00,43.00,95.00,107.00,285.00,65.00,64.00,240.00,133.00,502.00,47.00,70.00,160.00,106.00,383.00,63.00,77.04,160.00,144.00,444.04,68.00,76.00,125.00,100.00,369.00
"Rainfed Palay","..REGION XI (DAVAO REGION)",2054.00,3888.00,2439.00,3211.00,11592.00,3186.00,2798.00,3332.00,3148.00,12464.00,3474.00,4149.00,3893.00,2938.00,14454.00,2665.00,4787.00,4264.00,2639.00,14355.00,2959.00,4729.00,4132.00,2759.00,14579.00,2339.00,3608.00,2964.00,2332.00,11243.00,2148.00,2903.00,2473.00,3202.00,10726.00,2855.00,3793.00,3759.00,3374.00,13781.00,3498.00,3233.00,4171.00,3326.00,14228.00,3259.00,3345.00,3446.00,3166.00,13216.00,2704.00,4025.00,3556.00,3451.00,13736.00,3161.00,3690.00,3868.00,3504.00,14223.00,3294.00,3644.00,3679.50,3502.00,14119.50,2927.53,3635.09,3607.66,3582.00,13752.28
"Rainfed Palay","....Davao de Oro (Compostela Valley)",426.00,1013.00,490.00,1744.00,3673.00,1027.00,774.00,646.00,1521.00,3968.00,1394.00,1006.00,1280.00,1117.00,4797.00,933.00,1328.00,1491.00,906.00,4658.00,809.00,1221.00,1283.00,1102.00,4415.00,487.00,1075.00,800.00,1110.00,3472.00,300.00,1144.00,901.00,1302.00,3647.00,601.00,1268.00,1553.00,1075.00,4497.00,1289.00,1105.00,1497.00,1110.00,5001.00,928.00,1195.00,1373.00,1406.00,4902.00,1119.00,1552.00,1513.00,1607.00,5791.00,1214.00,1442.00,1633.00,1403.00,5692.00,1245.00,1305.00,1519.00,1417.00,5486.00,881.00,1274.00,1550.00,1532.00,5237.00
"Rainfed Palay","....Davao del Norte",635.00,590.00,418.00,659.00,2302.00,698.00,472.00,530.00,759.00,2459.00,525.00,885.00,705.00,706.00,2821.00,578.00,932.00,710.00,786.00,3006.00,748.00,920.00,712.00,715.00,3095.00,592.00,528.00,470.00,686.00,2276.00,561.00,396.00,418.00,707.00,2082.00,542.00,650.00,625.00,700.00,2517.00,532.00,669.00,629.00,721.00,2551.00,579.00,635.00,613.00,790.00,2617.00,553.00,615.00,591.00,810.00,2569.00,538.00,672.00,841.00,1053.00,3104.00,637.00,771.00,825.00,1143.00,3376.00,628.75,722.09,821.66,1132.00,3304.50
"Rainfed Palay","....Davao del Sur",0.00,0.00,482.00,0.00,482.00,0.00,0.00,530.00,0.00,530.00,0.00,0.00,510.00,0.00,510.00,0.00,0.00,665.00,0.00,665.00,0.00,0.00,678.00,0.00,678.00,0.00,0.00,648.00,0.00,648.00,0.00,0.00,0.00,557.00,557.00,0.00,0.00,560.00,467.00,1027.00,0.00,0.00,678.00,482.00,1160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,27.00,349.00,294.00,479.00,345.00,1467.00,351.00,210.00,529.00,331.00,1421.00,348.00,306.00,413.00,256.00,1323.00
"Rainfed Palay","....Davao Occidental",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,32.00,89.00,161.00,341.00,65.00,56.00,87.00,169.00,377.00,52.00,97.00,148.00,165.00,462.00,57.00,133.00,113.50,94.00,397.50,48.78,97.00,136.00,110.00,391.78
"Rainfed Palay","....Davao Oriental",588.00,1818.00,426.00,352.00,3184.00,861.00,1100.00,800.00,487.00,3248.00,900.00,1743.00,691.00,639.00,3973.00,671.00,1858.00,675.00,600.00,3804.00,881.00,1928.00,673.00,541.00,4023.00,866.00,1533.00,450.00,257.00,3106.00,1062.00,1198.00,674.00,273.00,3207.00,1504.00,1439.00,420.00,720.00,4083.00,1326.00,948.00,745.00,625.00,3644.00,1390.00,1187.00,763.00,486.00,3826.00,641.00,1419.00,772.00,495.00,3327.00,1008.00,1185.00,767.00,538.00,3498.00,1004.00,1225.00,693.00,517.00,3439.00,1021.00,1236.00,687.00,552.00,3496.00
"Rainfed Palay","....City of Davao",405.00,467.00,623.00,456.00,1951.00,600.00,452.00,826.00,381.00,2259.00,655.00,515.00,707.00,476.00,2353.00,483.00,669.00,723.00,347.00,2222.00,521.00,660.00,786.00,401.00,2368.00,394.00,472.00,596.00,279.00,1741.00,225.00,165.00,480.00,363.00,1233.00,208.00,436.00,601.00,412.00,1657.00,351.00,511.00,622.00,388.00,1872.00,303.00,296.00,608.00,323.00,1530.00,326.00,383.00,566.00,370.00,1645.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Rainfed Palay","..REGION XII (SOCCSKSARGEN)",14961.00,3325.00,23586.00,29987.00,71859.00,19585.00,5689.00,28237.00,26804.00,80315.00,22116.00,7104.00,28720.00,24658.00,82598.00,20750.00,6415.00,25572.00,27486.00,80223.00,21135.00,5088.00,25775.00,28685.00,80683.00,20358.00,2850.00,25749.00,27255.00,76212.00,17533.00,670.00,20352.00,27970.00,66525.00,19646.00,4254.00,23605.00,26692.00,74197.00,20100.00,4301.00,21972.00,28497.00,74870.00,18349.00,2248.00,17469.00,28705.66,66771.66,19542.00,2545.00,21836.99,27930.99,71854.98,20835.00,3010.99,23819.00,26936.00,74600.99,20181.00,3079.14,23087.00,25896.00,72243.14,19948.00,3317.99,22257.99,25392.00,70915.98
"Rainfed Palay","....Cotabato (North Cotabato)",7401.00,425.00,8986.00,17604.00,34416.00,9658.00,1988.00,11158.00,15463.00,38267.00,12532.00,2680.00,13686.00,12064.00,40962.00,10133.00,2438.00,10732.00,12565.00,35868.00,10826.00,1754.00,10523.00,12749.00,35852.00,9953.00,559.00,9673.00,13860.00,34045.00,8508.00,87.00,7833.00,12453.00,28881.00,10429.00,806.00,8285.00,13337.00,32857.00,11217.00,705.00,8329.00,13259.00,33510.00,9476.00,577.00,5788.00,14652.00,30493.00,10374.00,446.00,7410.00,15331.00,33561.00,10957.00,435.00,7500.00,15168.00,34060.00,10722.00,1155.00,6882.00,15093.00,33852.00,10794.00,1320.00,6406.00,14575.00,33095.00
"Rainfed Palay","....Sarangani",461.00,435.00,1740.00,2309.00,4945.00,600.00,450.00,2077.00,1902.00,5029.00,450.00,450.00,1963.00,2018.00,4881.00,554.00,400.00,1937.00,1339.00,4230.00,448.00,283.00,1954.00,1608.00,4293.00,469.00,194.00,1836.00,1645.00,4144.00,490.00,150.00,1140.00,1740.00,3520.00,471.00,229.00,1224.00,1350.00,3274.00,366.00,221.00,1060.00,1282.00,2929.00,331.00,90.00,980.00,924.00,2325.00,358.00,226.00,1087.99,659.99,2331.98,196.00,178.99,1043.00,867.00,2284.99,208.00,165.14,1066.00,844.00,2283.14,186.00,147.99,1089.99,858.00,2281.98
"Rainfed Palay","....South Cotabato",3528.00,715.00,2958.00,4328.00,11529.00,4952.00,1419.00,4317.00,4100.00,14788.00,5227.00,1633.00,4693.00,4106.00,15659.00,5501.00,1513.00,4880.00,4656.00,16550.00,4966.00,1378.00,4961.00,5095.00,16400.00,4930.00,555.00,4795.00,4725.00,15005.00,4814.00,0.00,1791.00,7929.00,14534.00,4539.00,2544.00,4693.00,5089.00,16865.00,3817.00,2512.00,3595.00,6776.00,16700.00,4423.00,1154.00,3146.00,5398.66,14121.66,4158.00,935.00,4513.00,5778.00,15384.00,3849.00,1765.00,6821.00,3509.00,15944.00,3380.00,1102.00,7342.00,3446.00,15270.00,4024.00,1102.00,7429.00,3516.00,16071.00
"Rainfed Palay","....Sultan Kudarat",3571.00,1750.00,9902.00,5746.00,20969.00,4375.00,1832.00,10685.00,5339.00,22231.00,3907.00,2341.00,8378.00,6470.00,21096.00,4562.00,2064.00,8023.00,8926.00,23575.00,4895.00,1673.00,8337.00,9233.00,24138.00,5006.00,1542.00,9445.00,7025.00,23018.00,3721.00,433.00,9588.00,5848.00,19590.00,4207.00,675.00,9403.00,6916.00,21201.00,4700.00,863.00,8988.00,7180.00,21731.00,4119.00,427.00,7555.00,7731.00,19832.00,4652.00,938.00,8826.00,6162.00,20578.00,5833.00,632.00,8455.00,7392.00,22312.00,5871.00,657.00,7797.00,6513.00,20838.00,4944.00,748.00,7333.00,6443.00,19468.00
"Rainfed Palay","..REGION XIII (CARAGA)",3126.00,24990.00,3205.00,14566.00,45887.00,2121.00,25322.00,3219.00,22926.00,53588.00,2025.00,40047.00,2090.00,21390.00,65552.00,1229.00,43222.00,3318.00,29004.00,76773.00,1476.00,43702.00,1985.00,26935.00,74098.00,1402.00,44153.00,987.00,18195.95,64737.95,2242.00,34750.00,1065.00,19143.00,57200.00,2329.00,36437.00,3965.00,22829.00,65560.00,2322.00,37959.00,2145.00,21134.00,63560.00,2241.00,39135.01,1543.00,16146.00,59065.01,1923.00,34974.00,4883.00,17046.24,58826.24,2234.00,35205.00,3548.00,18467.00,59454.00,2414.00,37686.63,4087.33,23779.31,67967.27,2724.00,32644.00,4212.00,25302.00,64882.00
"Rainfed Palay","....Agusan del Norte",300.00,2920.00,99.00,2334.00,5653.00,348.00,2867.00,165.00,2413.00,5793.00,100.00,3164.00,138.00,1982.00,5384.00,53.00,3100.00,372.00,2675.00,6200.00,310.00,3236.00,245.00,2702.00,6493.00,340.00,3074.00,20.00,2146.95,5580.95,391.00,2101.00,371.00,2338.00,5201.00,346.00,2222.00,494.00,1772.00,4834.00,378.00,2350.00,515.00,1759.00,5002.00,480.00,2326.23,438.00,835.00,4079.23,450.00,935.00,405.00,730.00,2520.00,453.00,1035.00,505.00,982.00,2975.00,445.00,1489.00,444.33,1166.00,3544.33,689.00,1407.00,960.00,1323.00,4379.00
"Rainfed Palay","....Agusan del Sur",1288.00,10956.00,1617.00,11045.00,24906.00,405.00,13294.00,1294.00,17804.00,32797.00,913.00,22823.00,661.00,18552.00,42949.00,470.00,24766.00,1625.00,24232.00,51093.00,277.00,24766.00,894.00,23042.00,48979.00,238.00,24776.00,156.00,15484.00,40654.00,877.00,21080.00,189.00,15433.00,37579.00,132.00,21590.00,2562.00,19156.00,43440.00,404.00,23093.00,915.00,17763.00,42175.00,309.00,24945.00,114.00,13771.00,39139.00,50.00,24485.00,3065.00,14690.00,42290.00,254.00,24596.00,1527.00,15660.00,42037.00,232.00,25025.00,1860.00,20776.00,47893.00,267.00,20170.00,1286.00,21978.00,43701.00
"Rainfed Palay","....Dinagat Islands",213.00,535.00,140.00,77.00,965.00,160.00,270.00,190.00,105.00,725.00,120.00,375.00,125.00,70.00,690.00,110.00,412.00,203.00,175.00,900.00,62.00,455.00,203.00,165.00,885.00,55.00,528.00,150.00,125.00,858.00,50.00,471.00,110.00,185.00,816.00,60.00,523.00,165.00,258.00,1006.00,55.00,569.00,201.00,281.00,1106.00,56.00,587.00,109.00,106.00,858.00,112.00,353.00,380.00,158.00,1003.00,144.00,373.00,338.00,196.00,1051.00,134.00,398.00,360.00,222.77,1114.77,146.00,365.00,328.00,380.00,1219.00
"Rainfed Palay","....Surigao del Norte",825.00,4875.00,368.00,360.00,6428.00,770.00,4572.00,680.00,900.00,6922.00,468.00,5085.00,462.00,288.00,6303.00,380.00,5280.00,490.00,400.00,6550.00,505.00,5099.00,455.00,385.00,6444.00,431.00,5710.00,330.00,260.00,6731.00,374.00,4128.00,195.00,465.00,5162.00,1224.00,3179.00,444.00,444.00,5291.00,1098.00,3721.00,394.00,631.00,5844.00,1106.00,3759.00,415.00,666.00,5946.00,1023.00,3821.00,425.00,640.24,5909.24,1090.00,3840.00,443.00,646.00,6019.00,1077.00,3872.00,473.00,597.00,6019.00,1103.00,3930.00,488.00,624.00,6145.00
"Rainfed Palay","....Surigao del Sur",500.00,5704.00,981.00,750.00,7935.00,438.00,4319.00,890.00,1704.00,7351.00,424.00,8600.00,704.00,498.00,10226.00,216.00,9664.00,628.00,1522.00,12030.00,322.00,10146.00,188.00,641.00,11297.00,338.00,10065.00,331.00,180.00,10914.00,550.00,6970.00,200.00,722.00,8442.00,567.00,8923.00,300.00,1199.00,10989.00,387.00,8226.00,120.00,700.00,9433.00,290.00,7517.78,467.00,768.00,9042.78,288.00,5380.00,608.00,828.00,7104.00,293.00,5361.00,735.00,983.00,7372.00,526.00,6902.63,950.00,1017.54,9396.17,519.00,6772.00,1150.00,997.00,9438.00
"Rainfed Palay","..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)",54802.00,26411.00,58292.00,18639.00,158144.00,28974.00,36384.00,42325.00,34929.00,142612.00,50881.00,29529.00,41658.00,30998.00,153066.00,35383.00,35970.00,44171.00,53350.00,168874.00,68522.00,23236.00,36999.00,31954.00,160711.00,53423.00,17447.00,32573.00,43782.00,147225.00,48437.00,3778.00,64781.00,55705.00,172701.00,49156.00,23760.00,64636.00,48130.00,185682.00,50171.00,22244.00,72520.00,41428.00,186363.00,44765.00,23998.00,55888.00,41006.47,165657.47,61856.62,23104.20,57520.00,45704.00,188184.82,62280.17,23467.00,59823.00,46277.00,191847.17,54947.00,29227.38,58234.00,45988.00,188396.38,55520.32,24563.50,60098.45,43419.06,183601.33
