"Geolocation","Commodity Description","2024 Mar" 
"....Aurora","09.2.1 - Games, toys and hobbies (SD)",..
"....Aurora","09.2.1.2 - Other games, toys and hobbies (SD)",..
"....Aurora","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Aurora","09.2.2.1 - Equipment for sport (SD)",..
"....Aurora","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Aurora","09.3 - GARDEN PRODUCTS AND PETS",..
"....Aurora","09.3.1 - Garden products, plants and flowers (ND)",..
"....Aurora","09.3.1.1 - Garden products (ND)",..
"....Aurora","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Aurora","09.3.2 - Pets and products for pets (ND)",..
"....Aurora","09.3.2.2 - Products for pets and other household animals (ND)",..
"....Aurora","09.4 - RECREATIONAL SERVICES",..
"....Aurora","09.4.6 - Recreational and sporting services (S)",..
"....Aurora","09.4.6.2 - Sporting services - practice (S)",..
"....Aurora","09.4.7 - Games of chance (S)",..
"....Aurora","09.4.7.0 - Games of chance (S)",..
"....Aurora","09.5 - CULTURAL GOODS",..
"....Aurora","09.5.1 - Musical instruments (D)",..
"....Aurora","09.5.1.0 - Musical instruments (D)",..
"....Aurora","09.6 - CULTURAL SERVICES",..
"....Aurora","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Aurora","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Aurora","09.6.3 - Photographic services (S)",..
"....Aurora","09.6.3.0 - Photographic services (S)",..
"....Aurora","09.6.9 - Other cultural services (S)",..
"....Aurora","09.6.9.0 - Other cultural services (S)",..
"....Aurora","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",..
"....Aurora","09.7.1 - Books (SD)",..
"....Aurora","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Aurora","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Aurora","09.7.2 - Newspapers and periodicals (ND)",..
"....Aurora","09.7.2.1 - Newspapers (ND)",..
"....Aurora","09.7.2.2 - Magazines and periodicals (ND)",..
"....Aurora","09.7.4 - Stationery and drawing materials (ND)",..
"....Aurora","09.7.4.0 - Stationery and drawing materials (ND)",..
"....Aurora","09.8 - PACKAGE HOLIDAYS (S)",..
"....Aurora","09.8.0 - Package holidays (S)",..
"....Aurora","09.8.0.0 - Package holidays (S)",..
"....Aurora","10 - EDUCATION SERVICES",..
"....Aurora","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",..
"....Aurora","10.1.0 - Early chilhood and primary education (S)",..
"....Aurora","10.1.0.1 - Early childhood education services (S)",..
"....Aurora","10.1.0.2 - Primary education (S)",..
"....Aurora","10.2 - SECONDARY EDUCATION  (S)",..
"....Aurora","10.2.0 - Secondary education (S)",..
"....Aurora","10.2.0.1 - Lower secondary general education services",..
"....Aurora","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Aurora","10.4 - TERTIARY EDUCATION (S)",..
"....Aurora","10.4.0 - Tertiary education (s)",..
"....Aurora","10.4.0.0 - Tertiary education (s)",..
"....Aurora","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Aurora","10.5.0 - Education not defined by level (s)",..
"....Aurora","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Aurora","10.5.0.9 - Other education not defined by level (S)",..
"....Aurora","11 - RESTAURANTS AND ACCOMMODATION SERVICES",..
"....Aurora","11.1 - FOOD AND BEVERAGE SERVING SERVICES",..
"....Aurora","11.1.1 - Restaurants, café and the like (S)",..
"....Aurora","11.1.1.1 - Restaurants, café and the like - with full service (S)",..
"....Aurora","11.2 - ACCOMMODATION SERVICES",..
"....Aurora","11.2.0 - Accommodation services (S)",..
"....Aurora","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....Aurora","12 - FINANCIAL SERVICES",..
"....Aurora","12.2 - FINANCIAL SERVICES",..
"....Aurora","12.2.1 - Financial intermediation services indirectly measured (S)",..
"....Aurora","12.2.1.0 - Financial intermediation services indirectly measured (S)",..
"....Aurora","12.2.9 - Other financial services (S)",..
"....Aurora","12.2.9.1 - Remittances fees (S)",..
"....Aurora","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",..
"....Aurora","13.1 - PERSONAL CARE",..
"....Aurora","13.1.1 - Electric appliances for personal care (SD)",..
"....Aurora","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Aurora","13.1.2 - Other appliances, articles and products for personal care (ND)",..
"....Aurora","13.1.2.0 - Other appliances, articles and products for personal care (ND)",..
"....Aurora","13.1.3 - Hairdressing salons and personal grooming establishments (S)",..
"....Aurora","13.1.3.1 - Hairdressing (S)",..
"....Aurora","13.1.3.2 - Personal grooming treatments (S)",..
"....Aurora","13.2 - OTHER PERSONAL EFFECTS",..
"....Aurora","13.2.1 - Jewellery and watches (D)",..
"....Aurora","13.2.1.1 - Jewellery and watches (D)",..
"....Aurora","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Aurora","13.2.9 - Other personal effects n.e.c. (SD)",..
"....Aurora","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",..
"....Aurora","13.9 - OTHER SERVICES",..
"....Aurora","13.9.0 - Other services (S)",..
"....Aurora","13.9.0.9 - Other services n.e.c. (S)",..
"....City of Angeles","0 - ALL ITEMS",..
"....City of Angeles","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",..
"....City of Angeles","01.1 - FOOD",..
"....City of Angeles","01.1.1 - Cereals and cereal products (ND)",..
"....City of Angeles","01.1.1.1 - Cereals (ND)",..
"....City of Angeles","01.1.1.12 - Rice",..
"....City of Angeles","01.1.1.16 - Corn",..
"....City of Angeles","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",..
"....City of Angeles","01.1.1.2 - Flour of cereals (ND)",..
"....City of Angeles","01.1.1.3 - Bread and bakery products (ND)",..
"....City of Angeles","01.1.1.4 - Breakfast cereals (ND)",..
"....City of Angeles","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",..
"....City of Angeles","01.1.1.9 - Other cereal and grain mill products (ND)",..
"....City of Angeles","01.1.2 - Meat and other parts of slaughtered land animals (ND)",..
"....City of Angeles","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",..
"....City of Angeles","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....City of Angeles","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",..
"....City of Angeles","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",..
"....City of Angeles","01.1.3 - Fish and other seafood (ND)",..
"....City of Angeles","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",..
"....City of Angeles","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",..
"....City of Angeles","01.1.3.3 - Fish preparations (ND)",..
"....City of Angeles","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",..
"....City of Angeles","01.1.3.6 - Other seafood preparations (ND)",..
"....City of Angeles","01.1.4 - Milk, other dairy products and eggs (ND)",..
"....City of Angeles","01.1.4.1 - Raw and whole milk (ND)",..
"....City of Angeles","01.1.4.3 - Other milk and cream (ND)",..
"....City of Angeles","01.1.4.4 - Non-animal milk (ND)",..
"....City of Angeles","01.1.4.5 - Cheese (ND)",..
"....City of Angeles","01.1.4.6 - Yoghurt and similar products (ND)",..
"....City of Angeles","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....City of Angeles","01.1.4.8 - Eggs (ND)",..
"....City of Angeles","01.1.5 - Oils and fats (ND)",..
"....City of Angeles","01.1.5.1 - Vegetable oils (ND)",..
"....City of Angeles","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....City of Angeles","01.1.5.3 - Margarine and similar preparations (ND)",..
"....City of Angeles","01.1.5.9 - Other animal oils and fats (ND)",..
"....City of Angeles","01.1.6 - Fruits and nuts (ND)",..
"....City of Angeles","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",..
"....City of Angeles","01.1.6.2 - Citrus fruits, fresh (ND)",..
"....City of Angeles","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",..
"....City of Angeles","01.1.6.5 - Other fruits, fresh (ND)",..
"....City of Angeles","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....City of Angeles","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....City of Angeles","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",..
"....City of Angeles","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",..
"....City of Angeles","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",..
"....City of Angeles","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",..
"....City of Angeles","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",..
"....City of Angeles","01.1.7.4 - Other vegetables, fresh or chilled (ND)",..
"....City of Angeles","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",..
"....City of Angeles","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
"....City of Angeles","01.1.8 - Sugar, confectionery and desserts (ND)",..
"....City of Angeles","01.1.8.1 - Cane and beet sugar (ND)",..
"....City of Angeles","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....City of Angeles","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
"....City of Angeles","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....City of Angeles","01.1.8.6 - Ice, ice cream and sorbet (ND)",..
"....City of Angeles","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"....City of Angeles","01.1.9 - Ready-made food and other food products n.e.c. (ND)",..
"....City of Angeles","01.1.9.2 - Baby food (ND)",..
"....City of Angeles","01.1.9.3 - Salt, condiments and sauces (ND)",..
"....City of Angeles","01.1.9.4 - Spices, culinary herbs and seeds (ND)",..
"....City of Angeles","01.1.9.9 - Other food products n.e.c. (ND)",..
"....City of Angeles","01.2 - NON-ALCOHOLIC BEVERAGES",..
"....City of Angeles","01.2.1 - Fruit and vegetable juices (ND)",..
"....City of Angeles","01.2.1.0 - Fruit and vegetable juices (ND)",..
"....City of Angeles","01.2.2 - Coffee and coffee substitutes (ND)",..
"....City of Angeles","01.2.2.0 - Coffee and coffee substitutes (ND)",..
"....City of Angeles","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....City of Angeles","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....City of Angeles","01.2.4 - Cocoa drinks (ND)",..
"....City of Angeles","01.2.4.0 - Cocoa drinks (ND)",..
"....City of Angeles","01.2.5 - Water (ND)",..
"....City of Angeles","01.2.5.0 - Water (ND)",..
"....City of Angeles","01.2.6 - Soft drinks (ND)",..
"....City of Angeles","01.2.6.0 - Soft drinks (ND)",..
"....City of Angeles","01.2.9 - Other non-alcoholic beverages (ND)",..
"....City of Angeles","01.2.9.0 - Other non-alcoholic beverages (ND)",..
"....City of Angeles","02 - ALCOHOLIC BEVERAGES AND TOBACCO",..
"....City of Angeles","02.1 - ALCOHOLIC BEVERAGES",..
"....City of Angeles","02.1.1 - Spirits and liquors (ND)",..
"....City of Angeles","02.1.1.0 - Spirits and liquors (ND)",..
"....City of Angeles","02.1.2 - Wine (ND)",..
"....City of Angeles","02.1.2.1 - Wine from grapes (ND)",..
"....City of Angeles","02.1.2.2 - Wine from other sources (ND)",..
"....City of Angeles","02.1.3 - Beer (ND)",..
"....City of Angeles","02.1.3.0 - Beer (ND)",..
"....City of Angeles","02.3 - TOBACCO",..
"....City of Angeles","02.3.0 - Tobacco (ND)",..
"....City of Angeles","02.3.0.1 - Cigarettes (ND)",..
"....City of Angeles","02.3.0.2 - Cigars (ND)",..
"....City of Angeles","02.3.0.9 - Other tobacco products (ND)",..
"....City of Angeles","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....City of Angeles","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....City of Angeles","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....City of Angeles","02.900 - NON-FOOD",..
"....City of Angeles","03 - CLOTHING AND FOOTWEAR",..
"....City of Angeles","03.1 - CLOTHING",..
"....City of Angeles","03.1.1 - Clothing materials (SD)",..
"....City of Angeles","03.1.1.0 - Clothing materials (SD)",..
"....City of Angeles","03.1.2 - Garments (SD)",..
"....City of Angeles","03.1.2.1 - Garments for men or boys (SD)",..
"....City of Angeles","03.1.2.2 - Garments for women or girls (SD)",..
"....City of Angeles","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",..
"....City of Angeles","03.1.2.4 - School uniforms (SD)",..
"....City of Angeles","03.1.3 - Other articles of clothing and clothing accessories (SD)",..
"....City of Angeles","03.1.3.1 - Other articles of clothing (SD)",..
"....City of Angeles","03.1.3.2 - Clothing accessories (SD)",..
"....City of Angeles","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
"....City of Angeles","03.1.4.1 - Cleaning of clothing (S)",..
"....City of Angeles","03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
"....City of Angeles","03.2 - FOOTWEAR",..
"....City of Angeles","03.2.1 - Shoes and other footwear (SD)",..
"....City of Angeles","03.2.1.1 - Footwear for men (SD)",..
"....City of Angeles","03.2.1.2 - Footwear for women (SD)",..
"....City of Angeles","03.2.1.3 - Footwear for infants and children (SD)",..
"....City of Angeles","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....City of Angeles","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....City of Angeles","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",..
"....City of Angeles","04.1 - ACTUAL RENTALS FOR HOUSING",..
"....City of Angeles","04.1.1 - Actual rentals paid by tenants for main residence (S)",..
"....City of Angeles","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",..
"....City of Angeles","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",..
"....City of Angeles","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",..
"....City of Angeles","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",..
"....City of Angeles","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
"....City of Angeles","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
"....City of Angeles","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",..
"....City of Angeles","04.4.1 - Water supply (ND)",..
"....City of Angeles","04.4.1.1 - Water supply through network systems (ND)",..
"....City of Angeles","04.5 - ELECTRICITY, GAS AND OTHER FUELS",..
"....City of Angeles","04.5.1 - Electricity (ND)",..
"....City of Angeles","04.5.1.0 - Electricity (ND)",..
"....City of Angeles","04.5.2 - Gas (ND)",..
"....City of Angeles","04.5.2.2 - Liquefied hydrocarbons (ND)",..
"....City of Angeles","04.5.3 - Liquid fuels (ND)",..
"....City of Angeles","04.5.3.0 - Liquid fuels (ND)",..
"....City of Angeles","04.5.4 - Solid fuels (ND)",..
"....City of Angeles","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....City of Angeles","04.5.4.3 - Charcoal (ND)",..
"....City of Angeles","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",..
"....City of Angeles","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",..
"....City of Angeles","05.1.1 - Furniture, furnishings and loose carpets (D)",..
"....City of Angeles","05.1.1.1 - Household furniture (D)",..
"....City of Angeles","05.1.1.3 - Lighting equipment (D)",..
"....City of Angeles","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....City of Angeles","05.2 - HOUSEHOLD TEXTILES",..
"....City of Angeles","05.2.1 - Household textiles (SD)",..
"....City of Angeles","05.2.1.1 - Furnishing fabrics and curtains (SD)",..
"....City of Angeles","05.2.1.2 - Bed linen and bedding (SD)",..
"....City of Angeles","05.2.1.3 - Table linen and bathroom linen (SD)",..
"....City of Angeles","05.2.1.9 - Other household textiles (SD)",..
